area,dwell,nBedrms,nLodged,nClosed,nCurr,mean,lq,med,uq,sd,brr,lmean,lsd,slq,suq
Three Kings East,House,NA,9,6,18,781,700,750,890,176,4.1,6.6387,0.2217,658,887
Three Kings East,Room,1,27,3,24,347,330,350,360,26,2.43,5.846,0.0777,328,364
Three Kings West,Boarding House,1,6,3,3,265,250,265,280,17,3,5.5781,0.0654,253,277
Three Kings West,House,1,9,0,12,802,660,850,863,220,4.46,6.6534,0.2744,644,933
Three Kings West,House,2,9,9,21,621,565,640,670,82,3.85,6.4243,0.1349,563,675
Three Kings West,House,3,12,21,51,647,604,715,852,245,3.5,6.3673,0.5366,406,837
Three Kings West,House,4,6,6,12,915,838,880,958,131,4,6.8116,0.1381,828,997
Tindalls-Matakatia,House,1,9,3,9,828,450,680,950,506,4.63,6.5725,0.558,491,1042
Tindalls-Matakatia,House,2,6,12,21,593,574,605,655,106,3.24,6.368,0.2019,509,668
Tindalls-Matakatia,House,3,6,9,24,820,773,790,838,89,4.44,6.7051,0.1043,761,876
Tindalls-Matakatia,House,4,6,9,24,948,784,860,983,280,3.78,6.8242,0.249,778,1088
Titirangi South,House,1,6,3,12,738,538,743,935,209,4,6.5671,0.2948,583,868
Titirangi South,House,2,9,3,21,796,520,625,685,573,3.89,6.5372,0.5136,488,976
Titirangi South,House,3,9,6,39,729,680,700,735,80,3.92,6.5873,0.1039,677,779
Titirangi South,House,4,9,18,30,894,780,845,985,145,3.39,6.7845,0.1554,796,982
Titirangi South,House,5+,6,3,9,1141,1068,1095,1169,162,5.08,7.0327,0.1359,1034,1242
Torbay,Flat,1,9,3,18,404,400,450,480,134,3.83,5.9186,0.5108,264,525
Torbay,Flat,2,9,6,15,537,470,550,585,76,3.16,6.2777,0.1415,484,586
Torbay,House,1,21,6,18,688,525,680,850,232,4.59,6.4771,0.3554,512,826
Torbay,House,2,6,9,36,613,580,600,643,40,4.15,6.4172,0.0643,586,639
Torbay,House,3,21,24,99,746,670,725,780,204,3.63,6.5886,0.2173,628,841
Torbay,House,4,18,21,66,850,804,830,900,95,3.83,6.7391,0.1153,782,913
Torbay,House,5+,12,12,21,1001,950,1038,1199,288,3.81,6.8452,0.4344,701,1259
Torbay,House,NA,12,9,27,805,740,760,875,158,4,6.6744,0.1907,696,901
Totara Heights,House,1,30,0,30,730,681,730,778,149,4.05,6.5732,0.2005,625,819
Totara Heights,House,2,6,3,6,620,588,610,643,67,4,6.4255,0.106,575,663
Totara Heights,House,3,18,18,90,683,660,695,750,135,4.34,6.493,0.3117,535,815
Totara Heights,House,4,9,12,39,747,699,710,785,75,3.9,6.612,0.0966,697,794
Totara Vale North,House,1,18,0,21,703,669,690,750,90,3.85,6.5474,0.1322,638,762
Totara Vale North,House,3,51,45,180,696,650,683,756,95,3.94,6.5352,0.1547,621,765
Totara Vale North,House,4,9,15,27,1086,800,840,900,864,2.84,6.8492,0.4621,691,1288
Totara Vale North,House,NA,6,9,24,738,675,765,780,87,4,6.5984,0.1205,677,796
Totara Vale South,Apartment,2,6,3,9,560,548,550,563,27,3.91,6.3271,0.0474,542,578
Totara Vale South,Flat,2,6,3,42,555,525,545,558,62,3.69,6.3142,0.1058,514,593
Totara Vale South,House,1,33,3,39,680,605,680,740,130,4.29,6.5031,0.2105,579,769
Totara Vale South,House,2,21,21,75,609,570,600,640,123,3.9,6.3938,0.1935,525,682
Totara Vale South,House,3,30,54,174,675,650,690,740,97,3.87,6.5019,0.1737,593,749
Totara Vale South,House,4,12,15,54,799,699,830,895,113,3.49,6.6737,0.1444,718,872
Totara Vale South,House,NA,12,3,30,681,650,665,794,110,4,6.5105,0.1727,598,755
Totora-Kopu,House,1,6,0,6,673,673,680,680,15,3.74,6.5108,0.0226,662,683
Tuakau Rural,House,2,6,3,3,563,460,545,648,122,3.59,6.3148,0.2163,478,640
Tuakau Rural,House,3,6,3,18,651,599,625,678,77,4,6.4739,0.1135,600,700
Turanga,House,1,6,3,9,1045,650,1100,1438,444,4.33,6.8629,0.4805,691,1322
Turanga,House,3,12,9,36,650,633,665,700,157,3.95,6.4389,0.3182,505,776
Turanga,House,4,6,6,33,1201,1000,1100,1363,302,4.38,7.0658,0.236,999,1373
Turanga,House,5+,6,6,12,1220,915,1180,1315,652,3.15,6.9827,0.555,741,1567
Tuscany Heights,House,1,6,3,6,883,595,850,1126,319,3.91,6.7242,0.3701,648,1068
Tuscany Heights,House,5+,9,6,15,1417,1300,1600,1700,418,3.56,7.1978,0.404,1018,1755
Unsworth Heights East,House,1,12,3,15,702,626,710,795,135,4.09,6.5354,0.2027,601,790
Unsworth Heights East,House,3,66,57,201,693,680,700,750,86,3.94,6.5303,0.1634,614,765
Unsworth Heights East,House,4,18,18,45,756,703,790,850,127,4.26,6.6121,0.1939,653,848
Unsworth Heights East,House,5+,6,6,9,753,628,875,1000,349,4,6.4991,0.6401,432,1023
Unsworth Heights East,House,NA,6,6,24,721,653,695,854,158,4,6.5593,0.2285,605,823
Unsworth Heights East,Room,1,39,24,69,446,400,415,420,204,3.65,6.0601,0.23,367,500
Unsworth Heights East,Room,NA,27,39,27,410,400,400,415,18,4,6.0148,0.0425,398,421
Unsworth Heights West,Flat,2,6,3,12,585,569,585,601,30,4,6.3706,0.0509,565,605
Unsworth Heights West,House,1,6,0,9,759,724,765,829,102,3.93,6.623,0.1452,682,830
Unsworth Heights West,House,3,6,18,45,735,718,750,788,74,3.63,6.5949,0.1099,679,788
Unsworth Heights West,House,4,15,15,57,1053,800,830,850,863,3.37,6.8208,0.4437,680,1237
Victoria Park,Apartment,1,141,162,318,483,395,450,525,181,3.83,6.1401,0.2565,390,552
Victoria Park,Apartment,2,147,117,261,591,503,600,650,162,3.89,6.3403,0.3026,462,695
Victoria Park,Apartment,3,21,21,30,710,270,780,850,369,3.93,6.3822,0.6867,372,940
Victoria Park,Apartment,4,6,0,3,341,275,275,341,133,2.19,5.7855,0.3374,259,409
Victoria Park,Apartment,NA,24,27,45,556,473,560,633,90,4.1,6.3076,0.1621,492,612
Victoria Park,Boarding House,1,9,0,9,243,205,230,270,57,4,5.4681,0.2275,203,276
Victoria Park,Flat,1,6,3,9,467,431,473,499,61,4,6.1384,0.1321,424,506
Victoria Park,Flat,2,6,18,12,286,235,263,290,90,3.13,5.6196,0.2691,230,331
Victoria Park,House,1,168,18,180,551,456,545,600,165,4.04,6.2633,0.3353,419,658
Victoria Park,House,2,15,24,24,707,565,750,785,146,3.78,6.5413,0.2091,602,798
Victoria Park,House,3,6,6,12,524,190,430,764,432,3.69,5.9615,0.921,209,722
Victoria Park,House,NA,87,93,132,616,529,568,655,167,3.99,6.3938,0.2291,512,698
Victoria Park,Room,1,9,9,9,281,240,260,320,52,4,5.6244,0.1769,246,312
Victoria Park,Room,NA,6,3,3,308,183,195,223,281,2.57,5.5153,0.628,163,380
Vipond,House,1,9,0,9,785,650,680,763,383,4.47,6.5835,0.4206,544,960
Vipond,House,3,30,24,90,709,660,690,710,109,3.7,6.5554,0.1303,644,768
Vipond,House,NA,6,6,21,770,678,820,820,138,3.87,6.6322,0.1873,669,861
Waiake,House,1,30,0,30,760,584,758,843,275,4.23,6.5858,0.3005,592,888
Waiake,House,2,6,3,24,545,563,615,658,232,4.1,5.894,1.5007,132,998
Waiake,House,3,24,24,96,742,699,750,780,100,3.81,6.5999,0.1388,669,807
Waiake,House,4,12,21,60,808,758,800,820,68,3.94,6.6915,0.0823,762,852
Waiake,House,5+,6,6,21,1138,915,1110,1313,257,3.82,7.0155,0.2248,957,1296
Waiake,House,NA,6,3,15,805,645,745,905,218,4,6.6648,0.2597,658,934
Waiatarua,Flat,1,6,0,9,326,281,340,385,80,3.56,5.7629,0.263,267,380
Waiatarua,House,2,6,6,18,548,528,570,590,105,3.92,6.2899,0.2084,468,620
Waiatarua,House,3,6,6,15,785,678,745,798,166,3.69,6.6492,0.1931,678,880
Waiheke East,House,2,6,6,21,642,600,750,750,211,3.41,6.396,0.4486,443,811
Waihi East,House,1,18,3,15,525,460,500,591,79,4.01,6.253,0.1476,470,574
Waihi East,House,3,9,18,60,596,550,580,650,45,3.62,6.3882,0.0757,565,626
Waihi North,House,1,15,0,15,576,580,595,600,63,4.4,6.35,0.1226,527,622
Waihi North,House,3,21,15,57,572,490,580,640,97,3.83,6.3344,0.1731,502,633
Waihi North,House,NA,6,3,12,524,420,500,620,114,4,6.2402,0.2181,443,594
Waihi Rural,House,1,6,3,9,663,613,670,698,82,4.02,6.4895,0.1249,605,716
Waihi Rural,House,3,9,3,33,519,450,575,650,169,3.76,6.1909,0.4,373,640
Waihi Rural,House,4,6,3,12,656,625,655,686,88,2.91,6.4798,0.135,595,714
Waihi South,House,1,18,3,18,582,538,578,623,82,3.54,6.3575,0.1416,524,635
Waihi South,House,2,9,12,24,536,500,550,598,80,3.71,6.273,0.1609,476,591
Waihi South,House,3,12,21,69,542,535,570,635,157,3.78,6.1863,0.641,315,749
Waihi South,House,NA,12,12,12,535,513,593,621,153,3.77,6.2134,0.4616,366,682
Waikowhai North,House,1,21,3,21,653,575,650,695,164,4.22,6.4544,0.2371,542,746
Waikowhai North,House,2,6,3,18,529,485,565,609,127,4,6.2453,0.2691,430,618
Waikowhai North,House,3,18,15,78,688,636,655,680,123,3.94,6.5219,0.1459,616,750
Waikowhai North,House,4,6,6,18,718,713,720,743,39,4.35,6.5757,0.0551,691,745
Waikowhai South,Flat,1,6,6,18,479,438,478,514,47,3.65,6.1681,0.097,447,510
Waikowhai South,House,1,15,3,18,821,700,750,970,210,3.83,6.6825,0.2392,679,938
Waikowhai South,House,2,6,6,12,583,495,575,663,109,3.78,6.3541,0.1879,506,653
Waikowhai South,House,3,15,9,54,732,700,730,750,66,3.82,6.592,0.091,686,775
Waikowhai South,House,4,9,12,27,863,756,885,948,135,3.34,6.7496,0.1597,767,951
Waikowhai South,House,5+,9,9,18,1141,1020,1200,1275,166,4.34,7.0298,0.1521,1020,1252
Waikowhai South,House,NA,6,6,6,706,631,775,850,200,4,6.5234,0.3273,546,849
Waima-Woodlands Park,Flat,1,6,6,3,435,383,395,448,105,3.1,6.056,0.2207,368,495
Waima-Woodlands Park,House,1,9,0,6,674,565,720,768,146,3.7,6.4906,0.2318,564,770
Waima-Woodlands Park,House,3,12,15,42,687,699,730,750,128,3.88,6.5113,0.2313,576,786
Waima-Woodlands Park,House,4,6,3,15,804,714,810,900,112,4,6.682,0.1398,726,877
Waimauku,House,1,9,3,15,587,500,595,670,150,4.51,6.3421,0.2787,471,685
Waimauku,House,4,9,3,15,826,773,860,880,93,3.44,6.7105,0.1172,759,889
Wainui-Waiwera,House,1,12,0,12,798,613,770,901,293,4.97,6.6202,0.3723,584,964
Wainui-Waiwera,House,2,9,3,15,648,610,650,688,46,4,6.4715,0.071,616,678
Wainui-Waiwera,House,4,6,6,15,898,858,880,920,59,4,6.798,0.0646,858,936
Wainui-Waiwera,House,5+,6,3,15,1122,958,1115,1344,308,3.33,6.9882,0.2947,888,1322
Waitakere Ranges South,House,1,6,6,18,353,290,320,383,111,3.51,5.8284,0.2885,280,413
Waitoki,House,2,12,9,24,574,526,588,600,57,3.29,6.3482,0.1001,534,611
Waitoki,House,4,6,6,21,1100,1100,1150,1200,155,3.64,6.9935,0.1572,980,1211
Waiuku Central,House,1,9,0,9,540,428,500,645,129,4.37,6.2659,0.2366,449,617
Waiuku Central,House,3,15,18,30,620,593,630,650,35,3.63,6.429,0.0566,596,644
Waiuku Central,House,4,6,6,27,693,658,695,733,64,4,6.5379,0.0939,648,736
Waiuku East,House,1,12,0,12,646,628,660,695,76,3.91,6.464,0.1257,589,698
Waiuku East,House,3,18,18,54,595,580,595,600,30,4.04,6.3874,0.0495,575,614
Waiuku East,House,4,6,12,30,626,600,615,658,72,4.48,6.4338,0.1175,575,674
Warkworth East,House,1,39,0,33,665,550,690,750,121,4.14,6.4829,0.186,577,741
Warkworth East,House,2,18,21,45,555,500,535,570,78,3.75,6.3104,0.1247,506,599
Warkworth East,House,3,27,45,99,658,638,670,700,132,3.64,6.4656,0.2328,549,752
Warkworth East,House,4,33,30,81,749,730,750,789,63,3.71,6.6144,0.094,700,795
Warkworth East,House,NA,21,9,45,698,610,720,775,108,4,6.5369,0.1585,620,768
Warkworth West,House,1,15,0,15,703,630,720,750,104,4.28,6.5454,0.1497,629,770
Warkworth West,House,2,9,9,18,575,555,570,585,64,3.74,6.3492,0.1094,531,616
Warkworth West,House,3,9,15,63,677,630,700,720,61,3.81,6.5142,0.0928,634,718
Warkworth West,House,4,12,12,33,791,754,800,826,50,3.85,6.672,0.0632,757,824
Warkworth West,House,NA,18,6,21,688,630,700,728,70,4,6.5279,0.1061,637,735
Waterview,Apartment,2,6,3,18,594,549,588,631,54,3.61,6.384,0.0893,558,629
Waterview,Apartment,NA,18,0,21,586,530,540,628,92,4.16,6.3637,0.143,527,639
Waterview,Flat,2,6,6,30,573,538,540,600,59,3.76,6.3457,0.0977,534,609
Waterview,House,1,42,6,48,648,548,655,728,153,4.25,6.4283,0.372,482,796
Waterview,House,2,15,15,57,660,600,650,690,157,3.95,6.463,0.2594,538,764
Waterview,House,3,30,33,108,697,650,703,811,161,4.01,6.5073,0.3247,538,834
Waterview,House,4,9,12,45,874,823,890,900,65,4.02,6.7702,0.0744,829,916
Waterview,House,NA,24,12,36,640,548,630,723,100,3.54,6.4506,0.1549,570,703
Waterview,Room,1,6,0,6,403,348,390,445,71,2.61,5.9863,0.1737,354,447
Wattle Downs East,House,3,9,9,42,709,680,700,750,50,4.22,6.5623,0.07,675,742
Wattle Downs East,House,4,9,18,33,809,710,820,865,111,3.48,6.6874,0.1304,735,876
Wattle Downs East,House,NA,12,6,18,721,673,680,793,90,4,6.5737,0.1235,659,778
Wattle Downs North,House,1,45,3,42,531,400,600,695,226,4.28,6.1361,0.5948,309,690
Wattle Downs North,House,2,9,9,21,562,550,560,588,34,4,6.3301,0.0621,538,585
Wattle Downs North,House,3,30,27,150,677,636,680,700,63,4.02,6.5131,0.0895,634,716
Wattle Downs North,House,NA,6,6,27,545,466,615,721,230,4,6.1794,0.5884,325,718
Wattle Downs West,House,1,18,3,18,779,699,825,876,126,4.15,6.645,0.174,684,865
Wattle Downs West,House,3,12,9,78,664,643,650,728,63,4,6.4942,0.0962,620,706
Wattle Downs West,House,4,12,24,75,783,750,785,825,66,3.64,6.659,0.0885,735,828
Wellsford,House,1,18,6,21,535,435,535,615,103,4.1,6.2643,0.1991,459,601
Wellsford,House,2,9,9,33,523,500,530,538,67,4,6.2526,0.1262,477,566
Wellsford,House,3,24,24,66,596,565,585,615,52,4.11,6.3861,0.087,560,629
Wellsford,House,4,6,6,18,645,620,640,668,48,2.89,6.4674,0.0737,613,677
Wellsford,House,NA,6,6,12,592,563,605,633,57,4,6.3789,0.0997,551,630
Wesley East,House,1,12,3,9,602,565,640,750,204,3.92,6.2792,0.6509,344,827
Wesley East,House,3,15,15,45,664,650,680,750,132,3.75,6.4756,0.2374,553,762
Wesley East,House,4,6,0,15,869,783,843,929,122,3.78,6.7599,0.1373,786,946
Wesley East,Room,NA,6,0,6,356,288,360,450,103,2.4,5.8331,0.3141,276,422
Wesley West,Apartment,NA,6,0,6,418,400,410,428,24,4,6.0331,0.0557,402,433
Wesley West,House,1,21,6,21,644,450,620,770,195,4,6.4235,0.3044,502,757
Wesley West,House,2,6,3,15,564,564,585,585,43,3.94,6.3324,0.0785,533,593
Wesley West,House,3,39,27,93,662,649,660,720,126,3.73,6.3952,0.7568,360,998
Wesley West,House,NA,21,18,39,569,420,420,730,222,3.99,6.2798,0.3528,421,677
West Harbour Clearwater Cove,House,1,12,0,15,855,749,785,925,191,4.29,6.7303,0.2085,728,964
West Harbour Clearwater Cove,House,2,6,6,21,636,586,620,650,91,3.87,6.4467,0.1314,577,689
West Harbour Clearwater Cove,House,3,12,15,75,794,748,768,808,105,3.92,6.67,0.1229,726,857
West Harbour Clearwater Cove,House,4,12,9,63,855,831,865,875,83,4.03,6.747,0.0991,796,910
West Harbour Clearwater Cove,House,5+,6,6,21,972,885,950,1038,116,3.33,6.8732,0.1171,893,1045
West Harbour Luckens Point,House,1,9,0,12,848,775,880,955,172,4.21,6.7208,0.2258,712,966
West Harbour Luckens Point,House,3,9,6,57,729,680,745,780,78,3.9,6.5871,0.1092,674,781
West Harbour Luckens Point,House,4,9,9,48,926,840,870,985,146,4,6.8205,0.1507,828,1014
West Harbour Luckens Point,House,NA,6,6,21,743,699,834,888,279,4,6.5165,0.5197,476,960
West Harbour West,House,1,63,3,75,683,628,670,735,123,4.27,6.505,0.2331,571,782
West Harbour West,House,2,15,12,36,556,550,595,595,122,3.94,6.2776,0.3611,417,679
West Harbour West,House,3,69,96,276,652,620,650,680,100,4.19,6.4578,0.2646,533,762
West Harbour West,House,4,21,21,72,778,740,780,795,51,3.87,6.6546,0.0651,743,811
West Harbour West,House,NA,9,18,36,635,538,690,760,182,4.22,6.4016,0.373,469,775
West Lynn,House,1,18,0,18,591,479,600,705,197,4.31,6.3115,0.4227,414,733
West Lynn,House,2,6,9,21,594,580,590,605,58,3.87,6.3823,0.0972,554,631
West Lynn,House,3,27,27,78,674,655,680,720,56,3.85,6.5092,0.0873,633,712
West Lynn,House,4,12,9,27,850,800,850,880,132,3.82,6.7345,0.1543,758,933
West Lynn,House,NA,15,6,30,510,346,570,730,265,3.9,5.9878,0.8579,223,711
Western Heights (Auckland),House,1,18,3,18,709,593,725,855,218,4.52,6.4764,0.5355,453,932
Western Heights (Auckland),House,3,15,18,72,678,620,650,750,78,4.24,6.5135,0.1105,626,726
Western Heights (Auckland),House,4,18,9,60,765,679,830,850,153,4.08,6.6152,0.2475,632,882
Western Heights (Auckland),House,5+,6,6,24,929,898,960,985,83,3.62,6.8302,0.0931,869,985
Western Heights (Auckland),House,NA,9,6,27,781,715,770,850,138,4,6.6464,0.1805,682,870
Westgate South,House,1,39,3,39,659,600,650,693,77,4.37,6.4836,0.1147,606,707
Westgate South,House,2,21,18,60,625,600,650,650,43,4.1,6.4346,0.0718,594,654
Westgate South,House,3,42,39,120,690,664,693,704,41,3.95,6.5355,0.0597,662,717
Westgate South,House,4,9,9,54,768,748,780,858,211,3.95,6.579,0.446,533,972
Westgate South,House,NA,69,45,129,678,600,680,715,91,3.97,6.5112,0.1319,615,735
Westlake,Apartment,2,9,9,21,622,590,620,630,48,4,6.4307,0.0765,589,653
Westlake,Boarding House,1,6,0,6,219,200,210,210,37,4,5.3775,0.1471,196,239
Westlake,Flat,2,6,6,42,626,614,638,650,33,4,6.4387,0.0537,603,649
Westlake,House,1,24,3,33,766,653,745,835,167,3.94,6.6198,0.2046,653,861
Westlake,House,2,24,24,78,658,600,660,719,77,3.79,6.4828,0.1206,603,709
Westlake,House,3,39,33,96,813,740,820,890,149,3.94,6.6795,0.2271,683,928
Westlake,House,4,33,30,51,890,848,950,990,275,3.98,6.7139,0.465,602,1127
Westlake,Room,1,15,6,9,202,200,200,200,4,3.85,5.3096,0.0214,199,205
Westmere North,House,2,6,6,15,897,706,838,1036,229,4.02,6.7725,0.2482,739,1033
Westmere North,House,3,21,15,54,1100,948,1080,1200,209,3.56,6.9871,0.1832,957,1225
Westmere South-Western Springs,House,1,24,6,27,1134,869,933,1486,435,4.4,6.9689,0.3596,834,1355
Westmere South-Western Springs,House,2,6,12,24,804,738,750,906,144,3.75,6.6751,0.1803,702,895
Westmere South-Western Springs,House,3,24,33,90,960,819,898,1159,196,3.76,6.8484,0.1966,825,1076
Westmere South-Western Springs,House,4,12,15,42,1605,1110,1500,1970,613,3.47,7.3191,0.3629,1181,1927
Westmere South-Western Springs,House,NA,6,6,6,1285,835,1300,1413,710,3.35,7.0232,0.587,755,1668
Weymouth East,House,1,39,0,42,504,162,630,690,261,4.04,5.9762,0.8379,224,693
Weymouth East,House,2,9,3,33,373,162,373,560,201,3.83,5.7683,0.6081,212,482
Weymouth East,House,3,36,39,147,683,650,685,720,63,3.87,6.5232,0.0897,641,723
Weymouth East,House,4,9,6,51,774,758,780,800,40,4.28,6.6498,0.0526,746,801
Weymouth East,House,NA,6,9,30,533,473,670,678,258,4,6.0699,0.8203,249,752
Weymouth North,House,1,33,3,36,682,630,680,710,90,4.01,6.5168,0.1242,622,736
Weymouth North,House,3,39,45,210,653,620,650,700,88,5.4,6.4715,0.1559,582,718
Weymouth North,House,4,6,15,60,726,703,750,760,54,3.65,6.5845,0.0771,687,762
Weymouth North,House,NA,6,9,24,618,598,625,668,74,4,6.4193,0.1257,564,668
Weymouth South,Flat,2,6,6,15,595,550,580,625,77,3.56,6.3824,0.1267,543,644
Weymouth South,House,1,42,3,48,544,451,600,696,255,4.22,6.0954,0.7672,265,745
Weymouth South,House,2,18,18,45,654,650,670,680,51,4.12,6.48,0.0842,616,690
Weymouth South,House,3,27,36,132,597,595,680,700,181,3.89,6.3184,0.4489,410,751
Weymouth South,House,4,9,6,57,765,735,840,850,140,3.69,6.6203,0.2274,643,875
Weymouth South,House,NA,15,12,42,640,620,670,680,78,4,6.453,0.1348,579,695
Whangamata,House,1,30,6,24,745,550,600,688,778,3.24,6.4597,0.4195,481,848
Whangamata,House,2,12,15,36,533,513,550,580,65,3.42,6.2712,0.1304,485,578
Whangamata,House,3,15,27,57,625,610,630,650,45,3.43,6.4358,0.0742,593,656
Whangamata,House,4,6,3,12,768,688,695,775,155,3.12,6.6294,0.1859,668,858
Whangamata,House,NA,9,12,9,536,500,500,550,69,4,6.2784,0.1203,491,578
Whangaparoa Central,Apartment,2,6,9,21,552,530,535,553,41,3.39,6.3111,0.0705,525,577
Whangaparoa Central,House,1,15,3,15,706,550,690,825,201,4.5,6.5196,0.3022,553,832
Whangaparoa Central,House,2,12,12,51,583,550,560,596,92,4,6.3569,0.1499,521,638
Whangaparoa Central,House,3,36,27,129,680,650,700,710,93,3.73,6.5083,0.1954,588,765
Whangaparoa Central,House,4,24,21,57,805,730,788,886,125,3.65,6.6794,0.1554,717,884
Whangaparoa Central,House,NA,12,12,33,676,576,673,773,120,4,6.5014,0.179,590,752
Whenuapai,Flat,1,6,3,6,521,459,538,600,95,4,6.2433,0.1873,453,584
Whenuapai,House,1,66,3,69,681,638,683,775,185,4.3,6.4489,0.4878,455,878
Whenuapai,House,2,33,24,75,622,600,620,640,49,3.76,6.4295,0.0818,587,655
Whenuapai,House,3,45,45,156,683,655,700,730,100,3.85,6.5113,0.1979,589,769
Whenuapai,House,4,39,27,105,830,760,800,850,142,3.87,6.7064,0.1766,726,921
Whenuapai,House,5+,6,3,33,1044,900,1005,1113,170,4.21,6.9395,0.1567,929,1147
Whenuapai,House,NA,42,21,114,706,620,700,780,122,4,6.5449,0.1738,619,782
Whitianga North,Apartment,2,6,6,6,485,465,480,500,57,3.21,6.1789,0.1176,446,522
Whitianga North,Flat,1,6,3,3,320,270,320,370,58,3.08,5.756,0.1819,280,357
Whitianga North,House,1,12,6,15,551,458,520,620,193,4.09,6.2215,0.5162,355,713
Whitianga North,House,3,6,9,27,591,569,598,620,35,4.23,6.3809,0.0592,567,615
Whitianga North,House,NA,9,9,18,487,400,450,500,133,4,6.1576,0.2534,398,560
Whitianga South,Apartment,2,6,0,9,506,464,495,538,109,3.81,6.2098,0.2141,431,575
Whitianga South,House,1,51,9,51,552,480,580,620,98,3.83,6.2953,0.1959,475,619
Whitianga South,House,2,9,12,60,470,450,450,480,55,3.64,6.1464,0.1198,431,506
Whitianga South,House,3,21,33,105,586,550,600,650,85,3.56,6.3604,0.1698,516,649
Whitianga South,House,4,6,24,24,681,650,675,706,38,3.74,6.5228,0.0548,656,706
Whitianga South,House,NA,12,6,24,546,458,505,661,118,4,6.2807,0.2162,462,618
Windsor Park,House,1,18,3,21,913,805,978,1025,140,4,6.8046,0.1587,810,1004
Windsor Park,House,2,6,3,18,631,584,618,665,61,3.02,6.4442,0.0959,590,671
Windsor Park,House,3,12,18,45,701,693,725,788,134,3.79,6.5321,0.2247,590,799
Windsor Park,House,4,9,9,39,786,720,800,920,164,4,6.6435,0.2372,654,901
Windsor Park,House,NA,18,6,24,867,680,923,998,251,4,6.7139,0.3608,646,1051
Wiri East,Apartment,1,27,9,27,475,450,490,500,59,4,6.1556,0.138,429,517
Wiri East,Apartment,2,6,6,3,631,621,640,650,26,3.18,6.4471,0.0417,613,649
Wiri East,House,1,48,6,51,591,548,600,650,109,4.04,6.3636,0.1974,508,663
Wiri East,House,2,18,24,69,600,599,600,620,25,3.87,6.3966,0.0435,582,618
Wiri East,House,3,24,27,93,658,628,650,680,65,4,6.4855,0.094,615,698
